"longitude","latitude","start_date","end_date","label","cube"
-57.7383,-13.2705,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-57.7531,-13.2702,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-57.7314,-13.2681,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-57.7529,-13.2646,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-57.7284,-13.2626,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-57.7175,-13.2617,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-57.6627,-13.2552,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-57.6728,-13.2548,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-58.1761,-12.7977,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-58.1725,-12.7874,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-58.1973,-12.7641,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-55.8383,-12.7607,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-55.8028,-12.6849,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-55.7272,-12.5825,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-55.5893,-12.325,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-55.5709,-12.2939,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-55.5462,-12.2464,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-55.5401,-12.2384,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-55.5443,-12.2071,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-55.5411,-12.1997,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-55.5211,-12.1063,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-55.5196,-12.0011,2015-09-14,2016-08-28,"Soy_Millet","mod13q1_512"
-58.838,-13.8577,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.0274,-12.8359,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-54.897,-15.506,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.1974,-15.391,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.966,-13.4745,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.3035,-15.8836,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.3342,-12.7516,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-56.0597,-13.023,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-56.3817,-12.9004,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-59.2835,-13.5153,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.8471,-13.5075,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.4561,-17.1491,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7863,-13.8517,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.5175,-15.581,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-59.1194,-13.5184,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.9423,-13.535,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7597,-13.4369,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.7587,-13.8308,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.5789,-12.9524,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.9815,-15.3375,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8349,-13.6227,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.4061,-12.9018,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-53.904,-15.0527,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.4948,-14.2756,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1105,-15.2227,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1126,-15.2569,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.051,-15.489,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.2961,-13.622,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2099,-15.3938,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7496,-13.2293,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.1582,-15.6182,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-57.9901,-14.0983,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2001,-15.6451,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.7356,-13.2279,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.3701,-15.483,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.6158,-15.4649,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.279,-15.4835,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7524,-13.2313,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.087,-15.2241,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.7359,-15.5202,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.2037,-13.8873,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-54.6561,-15.5069,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9872,-14.0913,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.2428,-15.501,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.3,-13.6002,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9615,-13.8555,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7593,-13.3106,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.2855,-13.5513,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.9254,-13.5242,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8673,-13.7874,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.606,-15.5399,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.7136,-13.0752,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.7595,-13.3199,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.3097,-15.894,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.9289,-13.5369,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8308,-13.7699,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.195,-15.3114,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1448,-16.3979,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-53.8834,-15.0857,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.2741,-14.1728,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.0647,-14.9977,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.1152,-13.5442,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.0091,-15.3641,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.99,-13.4336,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.8127,-15.5416,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.8214,-14.2958,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.1091,-13.5104,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.0935,-13.9081,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9919,-14.1338,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.8057,-13.8578,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7578,-13.3013,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.7106,-15.4996,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.2425,-15.6622,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9716,-13.4639,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1722,-16.4102,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.0899,-16.3647,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1769,-15.5358,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1486,-15.2897,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1526,-15.2689,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.8516,-13.4921,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.1324,-13.5943,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.2857,-13.6061,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.6289,-15.5211,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.0367,-13.3176,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.2101,-15.3713,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.1563,-13.4641,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.9007,-15.4934,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.7605,-13.8169,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.0735,-14.9907,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.0833,-16.361,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.0877,-15.256,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.6791,-15.5065,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8422,-13.7038,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.0648,-15.1542,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-53.9677,-16.8454,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9841,-14.171,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.6385,-13.033,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-54.1422,-15.6169,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-59.2952,-13.5689,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.9122,-13.5263,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.9641,-15.3399,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.8449,-15.5269,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-53.802,-15.1121,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.6096,-15.5308,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.7732,-13.8497,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7731,-13.3333,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.7446,-13.2477,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.1108,-13.4603,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.3864,-15.4975,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8184,-13.6097,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.614,-15.5231,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.7062,-15.5034,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.8871,-13.5425,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1286,-15.2503,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.3047,-16.1627,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2958,-16.1584,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.922,-15.4707,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.4653,-17.1483,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2242,-15.654,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.15,-15.2569,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2237,-15.4339,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.054,-15.4043,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.0152,-13.2613,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-57.888,-13.6892,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8281,-13.7799,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1872,-15.3865,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.0885,-13.0419,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-57.2108,-13.871,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.5417,-15.5749,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-53.989,-16.8289,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.3187,-15.5105,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.0643,-15.4059,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.5142,-15.5789,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.1899,-15.3413,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8651,-13.846,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8859,-13.8032,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7716,-13.8274,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.281,-13.5628,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9471,-13.483,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.0339,-15.1479,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7023,-13.0731,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.9274,-15.4668,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.1175,-13.9089,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.777,-13.868,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.3019,-16.1491,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.2589,-14.1726,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2002,-15.6262,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.8254,-13.3868,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.0421,-13.664,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.6326,-13.0258,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.6885,-13.0755,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-57.9872,-14.0797,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.7072,-13.0913,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.0277,-16.9296,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.6249,-13.0218,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.0449,-16.9337,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8477,-13.7924,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.203,-13.8877,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.5029,-15.5062,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-53.809,-15.1193,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.6453,-15.5046,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.2856,-13.6007,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.7272,-15.517,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.5101,-15.5783,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-54.6234,-15.5092,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.1504,-15.2975,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.6887,-13.4563,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.2887,-15.4735,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1929,-15.3026,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.6095,-15.5142,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-56.0431,-13.6727,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9553,-13.4936,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.0305,-13.329,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2151,-15.418,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.9686,-13.5316,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.9788,-15.3195,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7502,-13.2169,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-54.9958,-15.3632,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.8621,-15.5222,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.7363,-15.5194,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-54.6227,-15.5139,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.0087,-15.3713,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.0779,-15.0003,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.6375,-15.5054,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1016,-15.2308,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.724,-15.5161,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.5649,-12.9581,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.485,-15.5219,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.4799,-15.5025,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.859,-13.7953,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1878,-15.8214,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8787,-13.8312,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2124,-15.6539,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.035,-15.3801,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.7022,-13.4693,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.6131,-15.4543,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7606,-13.4046,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.0473,-15.3924,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.0956,-13.5968,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.699,-13.4576,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-53.9169,-14.9978,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.2379,-13.9777,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7545,-13.243,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.8007,-13.8472,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.841,-13.7283,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.0669,-13.9146,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.032,-16.3568,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.1121,-13.5281,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.8441,-15.5405,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.1204,-13.4616,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.282,-13.6456,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.3114,-15.9071,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2369,-15.5011,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-53.7958,-15.1366,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.2774,-15.4634,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.1373,-13.4554,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.6283,-15.506,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.3102,-15.8764,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.0847,-16.818,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.7055,-15.5069,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9435,-14.3871,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-54.7597,-15.5244,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-57.9564,-13.466,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.6255,-15.4729,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7548,-13.2475,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.3602,-15.484,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.2683,-15.4716,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.4236,-12.8043,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.7572,-13.3515,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.1881,-15.3721,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7667,-13.45,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9908,-14.0895,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1995,-15.6227,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.2074,-13.8784,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9529,-13.8478,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.0732,-15.4093,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.3696,-15.4875,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8987,-13.5278,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.6139,-15.4727,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.3,-17.172,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8368,-13.6358,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.8621,-14.2993,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.7415,-15.5157,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.6855,-15.5054,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.3723,-12.7665,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.789,-13.8642,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-53.8213,-15.1286,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7709,-13.8086,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.0675,-13.9156,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-56.1154,-13.4622,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.8382,-14.2947,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.282,-13.6129,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.176,-15.3204,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.6912,-15.5036,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.7623,-15.5276,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8395,-13.6602,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.866,-13.8588,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.0449,-13.0107,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-53.8745,-15.0835,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.4247,-15.5738,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.8317,-14.2938,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9593,-13.4848,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.695,-13.0667,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8316,-13.6088,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-53.9257,-15.042,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2043,-15.361,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.292,-17.1786,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7971,-13.8619,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8149,-13.5803,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.171,-15.3685,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.2999,-13.587,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.6414,-15.5136,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.5368,-15.4955,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7407,-13.2278,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.0351,-13.0713,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-54.9437,-15.4711,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9614,-13.4526,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.9832,-15.3435,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9664,-13.4749,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.2077,-15.617,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7625,-13.4366,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7004,-13.085,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.2856,-13.5062,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.062,-15.4845,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.17,-15.3088,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.2837,-14.1738,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.4622,-17.1574,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2478,-15.6552,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.1304,-13.4547,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.6844,-15.5046,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
